index,stimulus,correct_answer,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,display_row.thisRepN,display_row.thisTrialN,display_row.thisN,display_row.thisIndex,pair_questions.thisRepN,pair_questions.thisTrialN,pair_questions.thisN,pair_questions.thisIndex,welcome_text.started,instructions_0_keypress.started,instructions_0_keypress.keys,instructions_0_keypress.rt,instructions_1_keypress.started,instructions_1_text.started,instructions_1_keypress.keys,instructions_1_keypress.rt,instructions_2_keypress.started,instructions_2_text.started,instructions_2_keypress.keys,instructions_2_keypress.rt,text_countdown.started,image.started,size_question.started,size_resp.started,keypress_options.started,size_resp.keys,size_resp.corr,size_resp.rt,fb_image.started,fb.started,fb_size_question.started,fb_image.stopped,fb.stopped,fb_size_question.stopped,block_break_text.started,block_break_keypress.started,block_break_keypress.keys,block_break_keypress.rt,seq_reveal.started,seq_reveal_adv.started,seq_reveal_adv.keys,seq_reveal_adv.rt,instruction_2afc_text.started,instruction_2afc_keypress.started,instruction_2afc_keypress.keys,instruction_2afc_keypress.rt,dist_2afc_test.started,dist_2afc_resp.started,text.started,stim_00.started,stim_01.started,stim_10.started,stim_11.started,dist_2afc_resp.keys,dist_2afc_resp.rt,graph.started,debrief_text.started,debriefing_title.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,13.657969301391859,13.657969301391859,return,7.8993100567713554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
,,,,,,,,,,,,,,,,,,,,,,,21.57276709753569,21.57276709753569,return,9.224647017919779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,30.808305907870817,30.808305907870817,space,10.276307200376323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
6,stimuli/6.png,s,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,41.1045036114665,46.12754371597839,46.12754371597839,46.12754371597839,46.12754371597839,s,1,1.1321225704450626,47.297923673955665,47.297923673955665,47.297923673955665,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
5,stimuli/5.png,s,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,48.29888898581703,48.29888898581703,48.29888898581703,48.29888898581703,s,1,0.7928175647975877,49.1193183413161,49.1193183413161,49.1193183413161,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
6,stimuli/6.png,s,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,50.13963003623212,50.13963003623212,50.13963003623212,50.13963003623212,s,1,0.5441094013949623,50.72032730048522,50.72032730048522,50.72032730048522,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
9,stimuli/9.png,l,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,51.73093727917876,51.73093727917876,51.73093727917876,51.73093727917876,l,1,1.144866316972184,52.90132508521856,52.90132508521856,52.90132508521856,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,001,2023-03-01_15h15.58.186,eb_01,2022.2.4,99.92094801820251,
